Tag;Uhrzeit;Raumfeuchte;Raumfuehler;Temp_Regler;Zuluftfeuchte;Zulufttemperat;Aussentemperat;u_Aussenfeuchte
06.01.2021;01:30:00;40.1938;21.9227;22;56.25;18.875;0.0656;100
06.01.2021;01:45:00;39.9438;21.9891;22;55.1562;19.2187;0.175;100
06.01.2021;02:00:00;40.8656;21.9648;22;65.7188;23.5781;0.1094;100
06.01.2021;02:15:00;42.7094;22.0406;22;62.2812;23.3281;0.2406;99.7187
06.01.2021;02:30:00;42.1625;22.0008;22;55.625;21.6562;0.3281;99.125
06.01.2021;02:45:00;41.2563;22;22;49.4688;20.25;0.3281;98.5937
06.01.2021;03:00:00;40.475;21.9398;22;39.9687;25.1563;0.1312;98.4688
06.01.2021;03:15:00;39.8344;21.9039;22;53.8438;24.25;-0.0219;98.75
06.01.2021;03:30:00;40.9438;21.9469;22;61.5312;23.8594;-0.1094;98.9375
06.01.2021;03:45:00;43.0531;21.9875;22;52.3125;26.3906;-0.3719;99.5312
06.01.2021;04:00:00;42.1625;22.0273;22;49.3437;23.2031;-0.2406;99.625
06.01.2021;04:15:00;41.3656;22.0352;22;44.5312;22.4062;-0.2187;99.4062
06.01.2021;04:30:00;40.5063;22.0148;22;38.0937;25.625;-0.2844;99.3125
06.01.2021;04:45:00;39.8813;21.9383;22;46.0937;26.2031;-0.0656;98.5313
06.01.2021;05:00:00;40.0688;21.9422;22;56.4375;23.2031;-0.1531;98.4375
06.01.2021;05:15:00;42.0219;21.9531;22;57.2187;25.875;-0.2625;98.125
06.01.2021;05:30:00;42.2875;22.0141;22;48.375;24.75;-0.5031;98.0312
06.01.2021;05:45:00;41.5375;22.0055;22;42.1562;26.3438;-0.4594;98.1562
06.01.2021;06:00:00;40.5531;21.957;22;39.1875;27.9219;-0.4594;97.5313
06.01.2021;06:15:00;39.8031;21.95;22;50.1875;22.9219;-0.5031;97.6562
06.01.2021;06:30:00;40.2719;21.9367;22;54.625;22.9844;-0.35;97.2813
06.01.2021;06:45:00;42.1938;21.925;22;53.1875;25.9531;-0.4594;97.2813
06.01.2021;07:00:00;41.8813;21.9563;22;44.8125;25.6563;-0.6125;97.0312
06.01.2021;07:15:00;40.8813;21.9602;22;43.5625;25.8906;-0.7438;97.3437
06.01.2021;07:30:00;40.1781;21.9359;22;46.125;24.0469;-0.8969;97.0937
06.01.2021;07:45:00;40.3344;21.9031;22;52;24.0781;-0.8094;96.7812
06.01.2021;08:00:00;41.1156;21.9039;22;53.0625;25.5;-0.7875;96.9375
06.01.2021;08:15:00;41.6625;21.9156;22;49.1563;25.4688;-0.7656;96.3125
06.01.2021;08:30:00;41.1938;21.9117;22;46.2187;24.5469;-0.875;96.6875
06.01.2021;08:45:00;40.8969;21.9031;22;47;24.0937;-0.9625;97.8125
06.01.2021;09:00:00;40.6938;21.8867;22;48.375;24.2812;-0.8531;98.0625
06.01.2021;09:15:00;40.85;21.8703;22;49.625;24.625;-0.9844;98.5313
06.01.2021;09:30:00;41.1313;21.8617;22;49.1563;25.3438;-0.8969;98.5
06.01.2021;09:45:00;41.2094;21.8305;22;48.5938;25.6094;-0.6125;97.875
06.01.2021;10:00:00;41.1469;21.8141;22;48.1563;24.9531;-0.5687;97.0312
06.01.2021;10:15:00;41.0219;21.8375;22;48.0625;24.5156;-0.7219;97.4688
06.01.2021;10:30:00;41.0219;21.8297;22;46.75;25.3125;-0.7656;97.5625
06.01.2021;10:45:00;40.975;21.8219;22;47.25;25.3438;-0.6344;98.0312
06.01.2021;11:00:00;41.0063;21.8258;22;47.7812;25.4063;-0.7219;98.5313
06.01.2021;11:15:00;40.8813;21.8055;22;48.125;24.8594;-0.7219;99.0313
06.01.2021;11:30:00;40.9125;21.8094;22;48.5625;24.3594;-0.7875;99.4687
06.01.2021;11:45:00;41.0375;21.7531;22;48.2812;24.5156;-0.8094;99.7187
06.01.2021;12:00:00;41.0844;21.7336;22;48.375;24.5937;-0.7438;99.9687
06.01.2021;12:15:00;41.225;21.7297;22;47.3437;25.4688;-0.7875;100
06.01.2021;12:30:00;41.1469;21.7297;22;46.5;25.4531;-0.6562;100
06.01.2021;12:45:00;41.0688;21.7531;22;46.0937;24.7344;-0.525;99.75
06.01.2021;13:00:00;39.8344;21.7289;22;38.5;23.5;-0.5906;99.5937
06.01.2021;13:15:00;38.5219;21.7055;22;36.6563;23.5937;-0.35;99.8125
06.01.2021;13:30:00;40.3031;21.6094;22;62.4375;22.2656;0.0656;99.25
06.01.2021;13:45:00;44.85;21.6531;22;66.25;25.125;0.2406;98.1562
06.01.2021;14:00:00;44.225;21.8383;22;38.5313;27.1094;0.3719;97.2187
06.01.2021;14:15:00;42.1313;21.85;22;31.875;28.0156;0.35;97.0625
06.01.2021;14:30:00;40.3188;21.7922;22;32.7812;28.125;0.0875;96.8125
06.01.2021;14:45:00;39.7094;21.8031;22;38.2188;27.0625;-0.175;97
06.01.2021;15:00:00;39.475;21.775;22;50.9375;24.7031;-0.3719;98.5
06.01.2021;15:15:00;41.7719;21.7461;22;57.25;25.1563;-0.4594;99.4375
06.01.2021;15:30:00;42.1156;21.8297;22;49.5312;25.3438;-0.5469;100
06.01.2021;15:45:00;41.2719;21.8172;22;43.875;24.5937;-0.6781;100
06.01.2021;16:00:00;40.7719;21.7898;22;40.5625;25.2344;-0.6781;100
06.01.2021;16:15:00;40.2094;21.7695;22;46.2813;24.6719;-0.7875;100
06.01.2021;16:30:00;40.7563;21.7492;22;51.1875;24.5469;-0.7656;100
06.01.2021;16:45:00;41.3656;21.7453;22;50;25.0156;-0.7656;100
06.01.2021;17:00:00;41.475;21.7492;22;47;25.0625;-0.7656;100
06.01.2021;17:15:00;41.0375;21.7055;22;44.5625;25.2344;-0.875;100
06.01.2021;17:30:00;40.8656;21.682;22;46.375;24.2812;-0.875;100
06.01.2021;17:45:00;40.9281;21.6695;22;46.4687;24.9687;-0.9625;100
06.01.2021;18:00:00;41.1469;21.6617;22;46;25.2031;-1.0062;100
06.01.2021;18:15:00;40.9438;21.6625;22;45.3125;25.625;-0.9625;100
06.01.2021;18:30:00;41.0688;21.6547;22;46;25.0781;-1.0281;100
06.01.2021;18:45:00;41.1781;21.65;22;46.375;24.6094;-1.05;100
06.01.2021;19:00:00;41.0688;21.6625;22;45.6875;24.9219;-1.05;100
06.01.2021;19:15:00;40.9125;21.6266;22;45.5313;24.5469;-1.0719;100
06.01.2021;19:30:00;41.0375;21.6148;22;46.0937;24.3125;-1.05;100
06.01.2021;19:45:00;40.7563;21.6383;22;46.0625;24.7188;-1.0062;100
06.01.2021;20:00:00;40.975;21.6336;22;46.625;24.7656;-1.0281;100
06.01.2021;20:15:00;41.1781;21.6336;22;45.4375;25.7344;-0.8969;100
06.01.2021;20:30:00;40.5688;21.6344;22;46.2813;24.7969;-0.8969;100
06.01.2021;20:45:00;41.0531;21.6391;22;46.4687;24.6094;-0.9625;100
06.01.2021;21:00:00;40.9125;21.668;22;46.4687;24.8906;-1.0281;100
06.01.2021;21:15:00;40.9125;21.7125;22;47.2187;24.8125;-1.0062;100
06.01.2021;21:30:00;41.0844;21.7164;22;48.3125;24.8906;-1.05;100
06.01.2021;21:45:00;40.9594;21.7289;22;48.4688;24.7188;-1.05;100
06.01.2021;22:00:00;41.0219;21.7734;22;48.3125;24.9687;-1.0062;100
06.01.2021;22:15:00;41.0375;21.8633;22;47.3437;25.4688;-0.8969;100
06.01.2021;22:30:00;40.9906;21.9719;22;47.5625;25.4688;-0.8969;100
06.01.2021;22:45:00;40.8188;22.082;22;49.75;24.1719;-0.9406;100
06.01.2021;23:00:00;40.475;22.1117;22;52.4062;22.4219;-0.8969;100
06.01.2021;23:15:00;40.3031;22.1633;22;54.1875;20.9531;-0.7438;100
06.01.2021;23:30:00;40.4125;22.0578;22;60.75;20.1406;-0.6562;100
06.01.2021;23:45:00;40.3969;22.0797;22;64.3437;17.0312;-0.5687;100
07.01.2021;00:00:00;41.1469;22.1391;22;67.5937;17.6406;-0.5687;100
07.01.2021;00:15:00;40.9125;22.1555;22;69.25;15.5156;-0.5469;100
07.01.2021;00:30:00;40.5531;22.1406;22;70.4063;15.2031;-0.5687;100
07.01.2021;00:45:00;40.8031;22.1969;22;70.6562;16.2656;-0.5687;100
07.01.2021;01:00:00;40.4906;22.1688;22;72.4063;15.9688;-0.5906;100
07.01.2021;01:15:00;40.4438;22.225;22;72.0937;15.4687;-0.5687;100
07.01.2021;01:30:00;40.7563;22.2328;22;72.8125;16.4687;-0.5687;100
07.01.2021;01:45:00;40.5219;22.2164;22;73.9688;16.4219;-0.6562;100
07.01.2021;02:00:00;40.9438;22.25;22;73.7187;15.4062;-0.6781;100
07.01.2021;02:15:00;41.0375;22.25;22;73.125;15.9531;-0.6562;100
07.01.2021;02:30:00;40.5531;22.2922;22;73.875;16.2031;-0.6344;100
07.01.2021;02:45:00;40.5688;22.2578;22;73.6875;15.7812;-0.6344;100
07.01.2021;03:00:00;40.5688;22.3117;22;72.8125;15.7656;-0.6781;100
07.01.2021;03:15:00;40.6469;22.2438;22;73.3125;16.3906;-0.7438;100
07.01.2021;03:30:00;40.5375;22.2836;22;73.5625;15.7344;-0.8531;100
07.01.2021;03:45:00;40.6;22.3047;22;72.5;15.8125;-0.8531;100
07.01.2021;04:00:00;40.5375;22.3047;22;72.75;16.4531;-0.8531;100
07.01.2021;04:15:00;40.5531;22.2539;22;73.2187;16.25;-0.9188;100
07.01.2021;04:30:00;40.6;22.2961;22;73.1875;15.7656;-0.9406;100
07.01.2021;04:45:00;40.7406;22.325;22;72.6875;15.4687;-0.9625;100
07.01.2021;05:00:00;40.9594;22.2969;22;72.3437;16.2031;-1.0062;100
07.01.2021;05:15:00;40.8813;22.2711;22;73.0937;16.25;-1.225;100
07.01.2021;05:30:00;40.5844;22.2609;22;73.0312;15.5469;-1.1375;100
07.01.2021;05:45:00;41.0844;22.3672;22;72.5625;16.4375;-0.9625;100
07.01.2021;06:00:00;40.8969;22.3016;22;73.0625;16.3281;-0.8531;100
07.01.2021;06:15:00;40.5844;22.3016;22;73.1562;15.9688;-0.8312;100
07.01.2021;06:30:00;40.725;22.3031;22;72.75;15.4062;-0.7875;100
07.01.2021;06:45:00;40.3188;22.2656;22;72;15.7187;-0.875;100
07.01.2021;07:00:00;40.6;22.268;22;72.75;16.5469;-0.7;100
07.01.2021;07:15:00;40.7719;22.307;22;73.375;16.2656;-0.525;100
07.01.2021;07:30:00;40.9438;22.3039;22;73.3437;15.8281;-0.5687;99.1563
07.01.2021;07:45:00;41.1469;22.3031;22;72.9375;15.5312;-0.5469;98.625
07.01.2021;08:00:00;40.8813;22.2883;22;72.375;15.6875;-0.5687;98.1562
07.01.2021;08:15:00;40.7719;22.2914;22;72.625;16.4687;-0.7875;97.75
07.01.2021;08:30:00;39.9594;22.2391;22;73.5625;16.6875;-0.8531;97.75
07.01.2021;08:45:00;39.2719;22.2359;22;73.875;15.625;-0.7438;97.875
07.01.2021;09:00:00;39.6625;22.2117;22;73.2187;15.4062;-0.6344;97.625
07.01.2021;09:15:00;40.2875;22.3125;22;72.9375;16.125;-0.3937;98.0625
07.01.2021;09:30:00;40.7719;22.2883;22;74;16.4844;-0.0875;97.6562
07.01.2021;09:45:00;41.0688;22.3047;22;73.8437;15.8594;-0.0219;96.3125
07.01.2021;10:00:00;40.85;22.3117;22;73.0937;15.5;0.3063;95.6875
07.01.2021;10:15:00;40.0688;22.3437;22;72.4375;15.5781;0.175;94.2812
07.01.2021;10:30:10;39.9594;22.3344;22;72.3125;16.1406;0.0656;94.3438
07.01.2021;10:45:00;38.5531;22.8344;22;71.8437;15.375;0.175;94.4063
07.01.2021;11:00:00;38.6;22.9875;22;73.5937;18.0625;0.4813;94.3125
07.01.2021;11:15:00;37.9594;22.8;22;42.7188;17.8437;0.3719;93.8125
07.01.2021;11:30:00;37.9906;22.3352;22;64.7187;14.4219;0.9188;94.75
07.01.2021;11:45:00;38.4906;22.2109;22;68.4375;13.9375;0.6562;92.4375
07.01.2021;12:00:00;38.4594;22.2461;22;70.7812;14.4375;0.6781;93.0312
07.01.2021;12:15:00;39.1781;22.2695;22;71.875;16.6406;0.7219;93.125
07.01.2021;12:30:00;39.5531;22.275;22;73;16.3125;0.6781;92.3125
07.01.2021;12:45:00;40.3969;22.3164;22;72.875;15.6875;0.8531;92.2813
07.01.2021;13:00:00;40.7719;22.3352;22;72.2187;15.4375;0.9188;92.125
07.01.2021;13:15:00;40.8031;22.3672;22;71.8125;15.8281;1.0719;91.8437
07.01.2021;13:30:00;40.6156;22.3297;22;71.9688;16.3594;1.3563;92.8125
07.01.2021;13:45:00;40.4906;22.2867;22;72.375;16.2031;1.1375;90.4687
07.01.2021;14:00:00;40.7875;22.2719;22;72.5;15.6094;0.6562;92.5312
07.01.2021;14:15:00;41.2406;22.3914;22;72.0312;15.5156;0.0875;91.1875
07.01.2021;14:30:00;41.4125;22.2586;22;71.8437;16.2656;-0.0656;91.125
07.01.2021;14:45:00;41.1469;22.3633;22;72.5938;16.5469;-0.0875;91.0625
07.01.2021;15:00:00;40.6469;22.3141;22;72.4375;16.0469;0.35;91.6562
07.01.2021;15:15:00;40.7563;22.3742;22;72.0312;15.4687;0.3937;91.5312
07.01.2021;15:30:00;40.725;22.3906;22;71.3437;15.4687;0.3063;90.9062
07.01.2021;15:45:00;40.7875;22.3891;22;71.4062;16.5781;0.35;90.7188
07.01.2021;16:00:00;40.3188;22.3813;22;71.5937;16.1875;0.0875;90.1562
07.01.2021;16:15:00;40.2719;22.3813;22;71.625;15.75;-0.1094;90.625
07.01.2021;16:30:00;40.3969;22.3344;22;71.4375;16.2812;-0.3063;91.5
07.01.2021;16:45:00;40.4125;22.3312;22;71.9063;16.1875;-0.3063;91.9375
07.01.2021;17:00:00;40.5219;22.3742;22;71.9688;15.7969;-0.5031;91.0625
07.01.2021;17:15:00;40.7094;22.3789;22;71.25;15.5;-0.5906;91.5625
07.01.2021;17:30:00;40.8188;22.3945;22;70.7187;15.9844;-0.4594;92.3437
07.01.2021;17:45:00;40.5219;22.3375;22;71.9375;16.4844;-0.2187;93.5313
07.01.2021;18:00:00;40.4281;22.357;22;71.6562;15.6562;-0.1531;91.3438
07.01.2021;18:15:00;40.3969;22.3609;22;71.2812;16.2656;-0.2406;89.9687
07.01.2021;18:30:00;40.2875;22.3437;22;71.875;16.0469;-0.4813;89.4062
07.01.2021;18:45:00;40.3188;22.3117;22;71.3437;15.6094;-0.9406;90.5312
07.01.2021;19:00:00;40.4438;22.2789;22;71.9063;16.25;-1.05;91.0313
07.01.2021;19:15:00;40.2406;22.3641;22;72.0312;15.5;-1.0062;90.6875
07.01.2021;19:30:00;40.4438;22.3477;22;71.2812;15.9375;-0.9844;90.0625
07.01.2021;19:45:00;40.4438;22.3367;22;72.0625;16.2969;-0.875;89.4688
07.01.2021;20:00:00;38.9125;22.425;22;53;17.5937;-0.7;88.6875
07.01.2021;20:15:00;38.1;22.4086;22;46.6563;17.9375;-0.6562;89.0938
07.01.2021;20:30:00;37.8344;22.3109;22;62.7187;14.2031;-0.4375;87.9687
07.01.2021;20:45:00;38.1625;22.3266;22;68.375;14.125;-0.3281;87.5938
07.01.2021;21:00:00;38.6313;22.3641;22;70.7187;14.7656;-0.3063;87.4375
07.01.2021;21:15:00;39.3344;22.3211;22;70.3125;16.1406;-0.3281;87.0937
07.01.2021;21:30:00;39.6469;22.4117;22;71.25;16.2187;-0.1969;87.1875
07.01.2021;21:45:00;40.0688;22.343;22;70.7187;15.6875;-0.1094;87.7187
07.01.2021;22:00:00;40.475;22.3922;22;70.3125;16.0469;-0.0875;87.75
07.01.2021;22:15:00;40.3813;22.3523;22;71.0937;16.0469;-0.0219;87.8437
07.01.2021;22:30:00;40.6;22.3227;22;71.4375;16.2812;-0.0438;87.4687
07.01.2021;22:45:00;40.475;22.4281;22;71.5312;16.0469;-0.1312;88.25
07.01.2021;23:00:00;40.3969;22.3867;22;71.0625;15.5;-0.1531;88.0312
07.01.2021;23:15:00;40.3656;22.407;22;70.1562;15.8594;-0.1312;88.5625
07.01.2021;23:30:00;40.725;22.3391;22;70.9375;16.3906;-0.3281;88.1875
07.01.2021;23:45:00;40.6625;22.3719;22;71.8125;16.25;-0.7;90.0625
08.01.2021;00:00:00;40.5063;22.4086;22;71.5312;15.8594;-0.7438;93.625
08.01.2021;00:15:00;40.7094;22.3805;22;71;16.0469;-0.5687;93.3125
08.01.2021;00:30:00;40.6938;22.3727;22;71.3125;15.8594;-0.875;91.7812
08.01.2021;00:45:00;40.6938;22.393;22;71.4687;16.0469;-1.3781;91.5625
08.01.2021;01:00:00;40.5219;22.357;22;71.25;16.0469;-1.6844;92.5
08.01.2021;01:15:00;40.5844;22.35;22;71.2812;16;-2.0125;93.6875
08.01.2021;01:30:00;40.725;22.3609;22;71.5937;16.1719;-2.0781;94.0625
08.01.2021;01:45:00;40.5063;22.3922;22;71.6875;15.7656;-2.3187;94.375
08.01.2021;02:00:00;40.6625;22.3633;22;71.5625;16.2969;-2.4281;94.7812
08.01.2021;02:15:00;40.5375;22.3375;22;71.875;16.0469;-2.4938;94.9687
08.01.2021;02:30:00;40.6625;22.3133;22;71.5937;15.7656;-2.4062;95.0938
08.01.2021;02:45:00;40.6313;22.3984;22;71.875;16.2187;-2.2094;94.9062
08.01.2021;03:00:00;40.2875;22.3031;22;71.75;15.5781;-1.9687;94.0937
08.01.2021;03:15:00;40.2406;22.3563;22;71.1562;15.6562;-2.0125;93.6875
08.01.2021;03:30:00;40.1625;22.4188;22;71.125;16.4375;-1.9031;93.7813
08.01.2021;03:45:00;40.0531;22.4047;22;71.25;16.1406;-1.8156;92.8125
08.01.2021;04:00:00;40.0844;22.4211;22;70.75;15.5156;-2.1875;93.5313
08.01.2021;04:15:00;40.1;22.4305;22;70.3438;15.8594;-2.0344;94.1875
08.01.2021;04:30:00;40.0375;22.4188;22;70.875;16.3281;-1.925;94.0625
08.01.2021;04:45:00;39.975;22.3813;22;70.625;15.6875;-1.7719;93.7187
08.01.2021;05:00:00;39.9438;22.4797;22;70.1875;15.9062;-1.6406;93
08.01.2021;05:15:00;39.9906;22.3945;22;70.2187;16.2656;-1.6188;92.4375
08.01.2021;05:30:00;39.8813;22.3172;22;71.125;16.0937;-1.75;91.25
08.01.2021;05:45:00;40.1625;22.4938;22;71.0937;15.4687;-1.925;91.2188
08.01.2021;06:00:00;39.8969;22.3758;22;70.7812;16.3594;-2.0781;92.3125
08.01.2021;06:15:00;38.7094;22.3789;22;54.7813;17.7344;-1.9687;93.3125
08.01.2021;06:30:00;37.2406;22.432;22;47.9063;17.8906;-1.4875;93.0937
08.01.2021;06:45:00;37.1156;22.4852;22;60.5937;14.875;-1.3563;92.1875
08.01.2021;07:00:00;37.6781;22.3422;22;67.4062;14.0625;-1.5094;90.75
08.01.2021;07:15:00;38.1625;22.3461;22;69.8437;14.4219;-1.3781;89.8125
08.01.2021;07:30:00;38.8344;22.3359;22;70.9687;16.4687;-1.5094;89
08.01.2021;07:45:00;39.5375;22.3648;22;71.0313;15.75;-1.7719;90.5937
08.01.2021;08:00:00;39.8656;22.3695;22;71;16.0469;-2.1;90.3437
08.01.2021;08:15:00;39.8344;22.4008;22;71;16.0469;-2.3844;90.9062
08.01.2021;08:30:00;39.7406;22.3414;22;71;16.0156;-2.6031;92.625
08.01.2021;08:45:00;39.6313;22.4375;22;70.7812;15.9531;-2.1875;92.7187
08.01.2021;09:00:00;39.725;22.3273;22;71.0313;16.1719;-1.6406;92.1562
08.01.2021;09:15:00;39.7094;22.3477;22;71.5312;16.0469;-1.1813;90.3125
08.01.2021;09:30:00;40.0375;22.3805;22;71.8437;16.5781;-0.8969;88.4062
08.01.2021;09:45:00;40.2406;22.3516;22;71;16.4687;-0.3937;87.125
08.01.2021;10:00:00;40.2094;22.4156;22;70.5;16.1406;0.2625;84.0625
08.01.2021;10:15:00;39.9906;22.4156;22;71.125;15.5625;0.5031;82.8125
08.01.2021;10:30:00;39.7563;22.4078;22;71.75;16.0469;0.2844;85.2812
08.01.2021;10:45:00;39.5375;22.3961;22;71.75;16.2031;0.5031;84.0625
08.01.2021;11:00:00;39.7406;22.4039;22;71.3437;16.5625;0.8531;83.0937
08.01.2021;11:15:00;39.6313;22.4914;22;70.375;16.4375;0.9625;81.4062
08.01.2021;11:30:00;39.5063;22.4672;22;70.9375;16.1562;0.875;81.7187
08.01.2021;11:45:00;39.7719;22.4109;22;70.8438;15.8281;0.5687;83.8437
08.01.2021;12:00:00;39.9906;22.4758;22;70.5;15.6562;0.4375;84.5625
08.01.2021;12:15:00;40.1156;22.4367;22;70.0312;15.9688;0.2187;87.4687
08.01.2021;12:30:00;39.9906;22.482;22;70.5;16.0469;0.1969;87.6562
08.01.2021;12:45:00;39.975;22.5031;22;70.5;16.0781;-0.1312;90.3125
08.01.2021;13:00:00;40.0844;22.4727;22;70.375;15.8594;0.0656;89.9062
08.01.2021;13:15:00;39.8031;22.4359;22;70.4063;16.0312;0.0875;90.7188
08.01.2021;13:30:00;39.9125;22.4586;22;70.5937;16.0469;0.2844;90.5937
08.01.2021;13:45:00;39.7406;22.4586;22;70.3125;16.0469;0.2406;90.1562
08.01.2021;14:00:00;39.8656;22.4117;22;70.4687;15.9062;0.2187;88.9375
08.01.2021;14:15:00;40.0219;22.5039;22;70.4375;16.0781;0.35;88.7187
08.01.2021;14:30:00;40.0063;22.5141;22;70.0937;16.0469;-0.2406;89.2812
08.01.2021;14:45:00;39.975;22.4391;22;70.3125;15.7187;-0.5687;90.7188
08.01.2021;15:00:00;40.0219;22.4469;22;70.25;16.125;-1.0719;90.6875
08.01.2021;15:15:00;40.0844;22.432;22;69.9062;15.9844;-1.0719;90.9062
08.01.2021;15:30:00;40.0375;22.4242;22;70.75;16.125;-1.225;92.5938
08.01.2021;15:45:00;39.9125;22.4867;22;70.0937;15.6875;-1.4;93.4062
08.01.2021;16:00:00;39.8656;22.4023;22;70.1875;16.2031;-1.575;94.2812
08.01.2021;16:15:00;39.8031;22.4344;22;70.7812;16.2812;-1.75;94.7812
08.01.2021;16:30:00;39.7719;22.4227;22;70.5312;15.6875;-1.8156;95.1562
08.01.2021;16:45:00;39.8031;22.4852;22;69.9062;15.7344;-1.7719;94.9687
08.01.2021;17:00:00;39.8188;22.482;22;69.9687;16.2969;-1.6625;95.7812
08.01.2021;17:15:00;39.7406;22.4719;22;70.7187;16.1875;-1.7281;96.375
08.01.2021;17:30:00;39.8188;22.4328;22;70.0312;15.6719;-1.8375;96.6875
08.01.2021;17:45:00;39.8656;22.45;22;70.25;16.0469;-1.7719;96.4062
08.01.2021;18:00:00;39.9281;22.4367;22;70.2812;16.2031;-1.7062;96.5625
08.01.2021;18:15:00;39.8188;22.4813;22;70.375;15.7344;-1.6406;95.9063
08.01.2021;18:30:00;39.8813;22.4156;22;69.7812;16.0156;-1.7281;96.1562
08.01.2021;18:45:00;39.8969;22.4203;22;70.6562;16.4531;-1.7938;96.6875
08.01.2021;19:00:00;39.6469;22.3625;22;70.875;15.9688;-1.8594;97.5938
08.01.2021;19:15:00;39.9281;22.4203;22;70.375;15.7969;-1.7938;97.7812
08.01.2021;19:30:00;39.8188;22.4563;22;70.6562;16.1719;-1.5531;97.5313
08.01.2021;19:45:00;39.8344;22.4078;22;70.2812;15.6719;-1.6625;96.875
08.01.2021;20:00:00;39.8813;22.4156;22;70.4375;16.3437;-1.6188;96.375
08.01.2021;20:15:00;39.8969;22.4203;22;71;16.1562;-1.575;95.4687
08.01.2021;20:30:00;40.0375;22.4414;22;70.4063;15.5312;-1.5094;94.7812
08.01.2021;20:45:00;40.2406;22.3805;22;70.9375;16.4219;-1.4875;94.25
08.01.2021;21:00:00;40.2406;22.357;22;71.1562;15.7187;-1.4875;94.0312
08.01.2021;21:15:00;40.0844;22.3414;22;70.8125;15.7031;-1.4656;94.1563
08.01.2021;21:30:00;40.2094;22.3445;22;71.2187;16.5;-1.4;94.1875
08.01.2021;21:45:00;40.1469;22.3766;22;71.5937;15.9375;-1.3781;94.1563
08.01.2021;22:00:00;40.3031;22.3383;22;70.9687;16;-1.225;94
08.01.2021;22:15:00;40.4594;22.3336;22;71.7187;16.2031;-1.1156;94.1875
08.01.2021;22:30:00;40.3656;22.3352;22;71.5937;15.5937;-0.875;93.7813
08.01.2021;22:45:00;40.5063;22.407;22;71.5937;16.2969;-0.9188;92.8438
08.01.2021;23:00:00;40.5844;22.3141;22;71.9688;15.8906;-1.0062;93.1562
08.01.2021;23:15:00;40.8344;22.2992;22;71.6562;15.7969;-0.8969;92.9375
08.01.2021;23:30:00;40.7719;22.3047;22;72.375;16.3906;-0.875;92.8438
08.01.2021;23:45:00;40.7406;22.3172;22;72.5625;15.9375;-0.9188;93.4062
09.01.2021;00:00:00;40.8031;22.3578;22;71.9063;15.5469;-0.8312;93.3437
09.01.2021;00:15:12;40.9594;22.3172;22;72.3437;16.4687;-1.1375;93.5625
09.01.2021;00:30:00;40.5688;22.3547;22;72.7187;16.25;-1.3125;93.9687
09.01.2021;00:45:00;40.6469;22.3055;22;72.375;15.6094;-1.3563;94.0625
09.01.2021;01:00:00;40.6;22.3547;22;71.75;15.8281;-1.3563;94.3125
09.01.2021;01:15:00;40.8031;22.3461;22;72.2812;16.3906;-1.05;93.8438
09.01.2021;01:30:00;40.7719;22.35;22;72.2812;15.7969;-1.05;92.7187
09.01.2021;01:45:00;40.8031;22.3383;22;71.5625;15.8594;-1.1156;92.75
09.01.2021;02:00:00;40.5844;22.3703;22;72.25;16.6094;-1.0719;92.7813
09.01.2021;02:15:00;40.7563;22.343;22;72.0312;15.6406;-0.9406;93.1875
09.01.2021;02:30:00;40.5531;22.3742;22;71.5937;15.8594;-0.9406;92.5312
09.01.2021;02:45:00;40.6781;22.382;22;71.8125;16.3906;-1.0719;92.3437
09.01.2021;03:00:00;40.7094;22.2828;22;72.5312;16.0469;-1.0719;93.1875
09.01.2021;03:15:00;40.7719;22.3375;22;71.7187;15.5781;-1.0938;93.8438
09.01.2021;03:30:00;40.8969;22.3453;22;71.75;16.3281;-1.1375;94.2812
09.01.2021;03:45:00;40.7563;22.3023;22;72.4375;16.0937;-1.1156;95.5312
09.01.2021;04:00:00;40.7875;22.3469;22;71.9688;15.5625;-1.4437;95.9375
09.01.2021;04:15:00;40.6938;22.3508;22;71.9063;16.2969;-1.5094;96.5625
09.01.2021;04:30:00;40.9438;22.3313;22;72.2187;15.8594;-1.6406;96.9063
09.01.2021;04:45:00;41.0531;22.3227;22;71.6875;16.0469;-1.75;97.4688
09.01.2021;05:00:00;40.8969;22.3719;22;72.3437;16.2656;-1.7062;97.7187
09.01.2021;05:15:00;40.7094;22.3281;22;71.875;15.6406;-1.6625;97.7812
09.01.2021;05:30:00;40.4281;22.3547;22;71.5625;16.0937;-1.5969;97.5625
09.01.2021;05:45:00;40.8813;22.3867;22;72;16.0469;-1.575;97.5
09.01.2021;06:00:00;40.725;22.3328;22;71.875;16.2031;-1.6188;97.625
09.01.2021;06:15:00;40.1;22.3969;22;71.7187;15.4687;-1.5969;97.5
09.01.2021;06:30:00;40.1781;22.3664;22;71.0937;16.1406;-1.5094;97.0937
09.01.2021;06:45:00;40.6625;22.3992;22;71.75;16.3906;-1.5313;96.7187
09.01.2021;07:00:00;40.6781;22.3914;22;71.5937;15.7656;-1.575;96.6875
09.01.2021;07:15:00;40.6313;22.3625;22;70.8125;15.5312;-1.5094;96.2187
09.01.2021;07:30:00;40.6938;22.3672;22;71.0313;16.2656;-1.3563;95.8437
09.01.2021;07:45:00;40.3656;22.3422;22;72.0312;16.3906;-1.4656;95.5937
09.01.2021;08:00:00;40.225;22.4031;22;71.5937;15.5;-1.2906;95.3438
